"soc","industry_code"
"27-3000","424300"
"27-3031","424300"
"27-3040","424300"
"27-3043","424300"
"27-4000","424300"
"37-0000","424300"
"37-2000","424300"
"37-2010","424300"
"37-2011","424300"
"41-0000","424300"
"41-1000","424300"
"41-1011","424300"
"41-1012","424300"
"41-2000","424300"
"41-2010","424300"
"41-2011","424300"
"41-2031","424300"
"41-3000","424300"
"41-3091","424300"
"41-4000","424300"
"41-4011","424300"
"41-4012","424300"
"41-9000","424300"
"41-9010","424300"
"41-9011","424300"
"41-9090","424300"
"41-9099","424300"
"43-0000","424300"
"43-1000","424300"
"43-1011","424300"
"43-3000","424300"
"43-3011","424300"
"43-3021","424300"
"43-3031","424300"
"43-3051","424300"
"43-3061","424300"
"43-4000","424300"
"43-4041","424300"
"43-4051","424300"
"43-4151","424300"
"43-4161","424300"
"43-4171","424300"
"43-5000","424300"
"43-5061","424300"
"43-5071","424300"
"43-5111","424300"
"43-6000","424300"
"43-6011","424300"
"43-6014","424300"
"43-9000","424300"
"43-9061","424300"
"43-9199","424300"
"49-0000","424300"
"49-1000","424300"
"49-1011","424300"
"49-9000","424300"
"49-9040","424300"
"49-9041","424300"
"49-9071","424300"
"51-0000","424300"
"51-1000","424300"
"51-1011","424300"
"51-2000","424300"
"51-2090","424300"
"51-5100","424300"
"51-5112","424300"
"51-6000","424300"
"51-6031","424300"
"51-6041","424300"
"51-6050","424300"
"51-6052","424300"
"51-6060","424300"
"51-6062","424300"
"51-6090","424300"
"51-6099","424300"
"51-9000","424300"
"51-9030","424300"
"51-9031","424300"
"51-9032","424300"
"51-9061","424300"
"51-9190","424300"
"51-9198","424300"
"51-9199","424300"
"53-0000","424300"
"53-1000","424300"
"53-1047","424300"
"53-3000","424300"
"53-3030","424300"
"53-3032","424300"
"53-3033","424300"
"53-7000","424300"
"53-7051","424300"
"53-7060","424300"
"53-7062","424300"
"53-7064","424300"
"53-7065","424300"
"00-0000","424500"
"11-0000","424500"
"11-1000","424500"
"11-1011","424500"
"11-1021","424500"
"11-2000","424500"
"11-2020","424500"
"11-2021","424500"
"11-2022","424500"
"11-3000","424500"
"11-3010","424500"
"11-3013","424500"
"11-3031","424500"
"11-3051","424500"
"11-3071","424500"
"11-9000","424500"
"11-9013","424500"
"11-9199","424500"
"13-0000","424500"
"13-1000","424500"
"13-1020","424500"
"13-1041","424500"
"13-1070","424500"
"13-1071","424500"
"13-1080","424500"
"13-1081","424500"
"13-1161","424500"
"13-1199","424500"
"13-2000","424500"
"13-2011","424500"
"15-0000","424500"
"15-1200","424500"
"15-1210","424500"
"15-1230","424500"
"15-1232","424500"
"15-1240","424500"
"15-1244","424500"
"15-1250","424500"
"15-1252","424500"
"17-0000","424500"
"17-2000","424500"
"17-2110","424500"
"17-2112","424500"
"19-0000","424500"
"19-1000","424500"
"19-1010","424500"
"19-1013","424500"
"19-2000","424500"
"19-2030","424500"
"19-2031","424500"
"19-4000","424500"
"19-4010","424500"
"19-4012","424500"
"19-5000","424500"
"19-5011","424500"
"27-0000","424500"
"33-0000","424500"
"33-9000","424500"
"33-9030","424500"
"33-9032","424500"
"35-0000","424500"
"35-2000","424500"
"35-2010","424500"
"35-2021","424500"
"35-3000","424500"
"35-3023","424500"
"37-0000","424500"
"37-2000","424500"
"37-2010","424500"
"37-2011","424500"
"37-3000","424500"
"37-3012","424500"
"39-0000","424500"
"39-2000","424500"
"39-2021","424500"
"41-0000","424500"
"41-1000","424500"
"41-1011","424500"
"41-1012","424500"
"41-2000","424500"
"41-2010","424500"
"41-2011","424500"
"41-2020","424500"
"41-2021","424500"
"41-2031","424500"
"41-3000","424500"
"41-3091","424500"
"41-4000","424500"
"41-4011","424500"
"41-4012","424500"
"41-9000","424500"
"41-9090","424500"
"41-9099","424500"
"43-0000","424500"
"43-1000","424500"
"43-1011","424500"
"43-3000","424500"
"43-3021","424500"
"43-3031","424500"
"43-3051","424500"
"43-4000","424500"
"43-4051","424500"
"43-4151","424500"
"43-4171","424500"
"43-5000","424500"
"43-5030","424500"
"43-5032","424500"
"43-5061","424500"
"43-5071","424500"
"43-5111","424500"
"43-6000","424500"
"43-6011","424500"
"43-6014","424500"
"43-9000","424500"
"43-9020","424500"
"43-9021","424500"
"43-9061","424500"
"43-9199","424500"
"45-0000","424500"
"45-1000","424500"
"45-1011","424500"
"45-2000","424500"
"45-2041","424500"
"45-2090","424500"
"45-2091","424500"
"45-2092","424500"
"45-2093","424500"
"45-2099","424500"
"47-0000","424500"
"47-1000","424500"
"47-1011","424500"
"47-2000","424500"
"47-2111","424500"
"47-4000","424500"
"47-4021","424500"
"49-0000","424500"
"49-1000","424500"
"49-1011","424500"
"49-3000","424500"
"49-3031","424500"
"49-3040","424500"
"49-3041","424500"
"49-3042","424500"
"49-9000","424500"
"49-9040","424500"
"49-9041","424500"
"49-9044","424500"
"49-9071","424500"
"51-0000","424500"
"51-1000","424500"
"51-1011","424500"
"51-2000","424500"
"51-2090","424500"
"51-3000","424500"
"51-3090","424500"
"51-3091","424500"
"51-3092","424500"
"51-9000","424500"
"51-9010","424500"
"51-9012","424500"
"51-9020","424500"
"51-9021","424500"
"51-9023","424500"
"51-9061","424500"
"51-9111","424500"
"51-9190","424500"
"51-9198","424500"
"51-9199","424500"
"53-0000","424500"
"53-1000","424500"
"53-1047","424500"
"53-3000","424500"
"53-3030","424500"
"53-3031","424500"
"53-3032","424500"
"53-3033","424500"
"53-7000","424500"
"53-7011","424500"
"53-7051","424500"
"53-7060","424500"
"53-7062","424500"
"53-7064","424500"
"53-7065","424500"
"53-7121","424500"
"00-0000","4240A2"
"11-0000","4240A2"
"11-1000","4240A2"
"11-1011","4240A2"
"11-1021","4240A2"
"11-2000","4240A2"
"11-2011","4240A2"
"11-2020","4240A2"
"11-2021","4240A2"
"11-2022","4240A2"
"11-2030","4240A2"
"11-2032","4240A2"
"11-3000","4240A2"
"11-3010","4240A2"
"11-3012","4240A2"
"11-3013","4240A2"
"11-3021","4240A2"
"11-3031","4240A2"
"11-3051","4240A2"
"11-3061","4240A2"
"11-3071","4240A2"
"11-3111","4240A2"
"11-3121","4240A2"
"11-3131","4240A2"
"11-9000","4240A2"
"11-9041","4240A2"
"11-9111","4240A2"
"11-9121","4240A2"
"11-9199","4240A2"
"13-0000","4240A2"
"13-1000","4240A2"
"13-1020","4240A2"
"13-1041","4240A2"
"13-1051","4240A2"
"13-1070","4240A2"
"13-1071","4240A2"
"13-1080","4240A2"
"13-1081","4240A2"
"13-1082","4240A2"
"13-1111","4240A2"
"13-1121","4240A2"
"13-1141","4240A2"
"13-1151","4240A2"
"13-1161","4240A2"
"13-1199","4240A2"
"13-2000","4240A2"
"13-2011","4240A2"
"13-2031","4240A2"
"13-2041","4240A2"
"13-2050","4240A2"
"13-2051","4240A2"
"13-2099","4240A2"
"15-0000","4240A2"
"15-1200","4240A2"
"15-1210","4240A2"
"15-1211","4240A2"
"15-1212","4240A2"
"15-1230","4240A2"
"15-1231","4240A2"
"15-1232","4240A2"
"15-1240","4240A2"
"15-1241","4240A2"
"15-1242","4240A2"
"15-1243","4240A2"
"15-1244","4240A2"
"15-1250","4240A2"
"15-1251","4240A2"
"15-1252","4240A2"
"15-1253","4240A2"
"15-1254","4240A2"
"15-1255","4240A2"
"15-1299","4240A2"
"15-2000","4240A2"
"15-2031","4240A2"
"15-2041","4240A2"
"15-2051","4240A2"
"17-0000","4240A2"
"17-2000","4240A2"
"17-2031","4240A2"
"17-2041","4240A2"
"17-2070","4240A2"
"17-2110","4240A2"
"17-2111","4240A2"
"17-2112","4240A2"
"17-2141","4240A2"
"17-2171","4240A2"
"17-2199","4240A2"
"17-3000","4240A2"
"17-3020","4240A2"
"17-3026","4240A2"
"17-3029","4240A2"
"19-0000","4240A2"
"19-1000","4240A2"
"19-1010","4240A2"
"19-1020","4240A2"
"19-1021","4240A2"
"19-1022","4240A2"
"19-1029","4240A2"
"19-1040","4240A2"
"19-1042","4240A2"
"19-1099","4240A2"
"19-2000","4240A2"
"19-2030","4240A2"
"19-2031","4240A2"
"19-2040","4240A2"
"19-4000","4240A2"
"19-4031","4240A2"
"19-4040","4240A2"
"19-4090","4240A2"
"19-4099","4240A2"
"19-5000","4240A2"
"19-5011","4240A2"
"21-0000","4240A2"
"21-1000","4240A2"
"21-1090","4240A2"
"21-1091","4240A2"
"23-0000","4240A2"
"23-1000","4240A2"
"23-1010","4240A2"
"23-1011","4240A2"
"23-2000","4240A2"
"23-2011","4240A2"
"27-0000","4240A2"
"27-1000","4240A2"
"27-1010","4240A2"
"27-1011","4240A2"
"27-1020","4240A2"
"27-1021","4240A2"
"27-1024","4240A2"
"27-1026","4240A2"
"27-3000","4240A2"
"27-3031","4240A2"
"27-3040","4240A2"
"27-3041","4240A2"
"27-3042","4240A2"
"27-3043","4240A2"
"27-4000","4240A2"
"27-4021","4240A2"
"27-4030","4240A2"
"29-0000","4240A2"
"29-1000","4240A2"
"29-1051","4240A2"
"29-1131","4240A2"
"29-1141","4240A2"
"29-1210","4240A2"
"29-1213","4240A2"
"29-1229","4240A2"
"29-2000","4240A2"
"29-2010","4240A2"
"29-2050","4240A2"
"29-2052","4240A2"
"29-2061","4240A2"
"29-2072","4240A2"
"29-2090","4240A2"
"29-2099","4240A2"
"29-9000","4240A2"
"29-9090","4240A2"
"29-9099","4240A2"
"31-0000","4240A2"
"31-9000","4240A2"
"31-9090","4240A2"
"31-9095","4240A2"
"31-9097","4240A2"
"33-0000","4240A2"
"33-9000","4240A2"
"33-9030","4240A2"
"33-9032","4240A2"
"37-0000","4240A2"
"37-2000","4240A2"
"37-2010","4240A2"
"37-2011","4240A2"
"39-0000","4240A2"
"39-5000","4240A2"
"39-5090","4240A2"
"39-5094","4240A2"
"41-0000","4240A2"
"41-1000","4240A2"
"41-1011","4240A2"
"41-1012","4240A2"
"41-2000","4240A2"
"41-2010","4240A2"
"41-2011","4240A2"
"41-2020","4240A2"
"41-2021","4240A2"
"41-2031","4240A2"
"41-3000","4240A2"
"41-3091","4240A2"
"41-4000","4240A2"
"41-4011","4240A2"
"41-4012","4240A2"
"41-9000","4240A2"
"41-9031","4240A2"
"41-9041","4240A2"
"41-9090","4240A2"
"41-9099","4240A2"
"43-0000","4240A2"
"43-1000","4240A2"
"43-1011","4240A2"
"43-3000","4240A2"
"43-3011","4240A2"
"43-3021","4240A2"
"43-3031","4240A2"
"43-3051","4240A2"
"43-3061","4240A2"
"43-4000","4240A2"
"43-4041","4240A2"
"43-4051","4240A2"
"43-4071","4240A2"
"43-4111","4240A2"
"43-4151","4240A2"
"43-4161","4240A2"
"43-4171","4240A2"
"43-5000","4240A2"
"43-5021","4240A2"
"43-5030","4240A2"
"43-5032","4240A2"
"43-5061","4240A2"
"43-5071","4240A2"
"43-5111","4240A2"
"43-6000","4240A2"
"43-6011","4240A2"
"43-6014","4240A2"
"43-9000","4240A2"
"43-9020","4240A2"
"43-9021","4240A2"
"43-9041","4240A2"
"43-9051","4240A2"
"43-9061","4240A2"
"43-9199","4240A2"
"47-0000","4240A2"
"47-1000","4240A2"
"47-1011","4240A2"
"47-2000","4240A2"
"47-2061","4240A2"
"47-2150","4240A2"
"47-5000","4240A2"
"47-5010","4240A2"
"47-5013","4240A2"
"47-5032","4240A2"
"49-0000","4240A2"
"49-1000","4240A2"
"49-1011","4240A2"
"49-2000","4240A2"
"49-2090","4240A2"
"49-2094","4240A2"
"49-3000","4240A2"
"49-3031","4240A2"
"49-3040","4240A2"
"49-3042","4240A2"
"49-9000","4240A2"
"49-9010","4240A2"
"49-9012","4240A2"
"49-9021","4240A2"
"49-9040","4240A2"
"49-9041","4240A2"
"49-9043","4240A2"
"49-9060","4240A2"
"49-9062","4240A2"
"49-9071","4240A2"
"49-9090","4240A2"
"49-9099","4240A2"
"51-0000","4240A2"
"51-1000","4240A2"
"51-1011","4240A2"
"51-2000","4240A2"
"51-2020","4240A2"
"51-2028","4240A2"
"51-2090","4240A2"
"51-4000","4240A2"
"51-4020","4240A2"
"51-4021","4240A2"
"51-4030","4240A2"
"51-4031","4240A2"
"51-4033","4240A2"
"51-4041","4240A2"
"51-4081","4240A2"
"51-4120","4240A2"
"51-4121","4240A2"
"51-4190","4240A2"
"51-4199","4240A2"
"51-5100","4240A2"
"51-5112","4240A2"
"51-8000","4240A2"
"51-8090","4240A2"
"51-8091","4240A2"
"51-8093","4240A2"
"51-9000","4240A2"
"51-9010","4240A2"
"51-9011","4240A2"
"51-9020","4240A2"
"51-9023","4240A2"
"51-9030","4240A2"
"51-9061","4240A2"
"51-9111","4240A2"
"51-9120","4240A2"
"51-9124","4240A2"
"51-9160","4240A2"
"51-9161","4240A2"
"51-9162","4240A2"
"51-9190","4240A2"
"51-9198","4240A2"
"51-9199","4240A2"
"53-0000","4240A2"
"53-1000","4240A2"
"53-1047","4240A2"
"53-3000","4240A2"
"53-3030","4240A2"
"53-3031","4240A2"
"53-3032","4240A2"
"53-3033","4240A2"
"53-7000","4240A2"
"53-7051","4240A2"
"53-7060","4240A2"
"53-7061","4240A2"
"53-7062","4240A2"
"53-7064","4240A2"
"53-7065","4240A2"
"53-7070","4240A2"
"53-7071","4240A2"
"53-7121","4240A2"
"00-0000","4240A1"
"11-0000","4240A1"
"11-1000","4240A1"
"11-1011","4240A1"
"11-1021","4240A1"
"11-2000","4240A1"
"11-2011","4240A1"
"11-2020","4240A1"
"11-2021","4240A1"
"11-2022","4240A1"
"11-2030","4240A1"
"11-2032","4240A1"
"11-3000","4240A1"
"11-3010","4240A1"
"11-3012","4240A1"
"11-3013","4240A1"
"11-3021","4240A1"
"11-3031","4240A1"
"11-3051","4240A1"
"11-3061","4240A1"
"11-3071","4240A1"
"11-3111","4240A1"
"11-3121","4240A1"
"11-3131","4240A1"
"11-9000","4240A1"
"11-9013","4240A1"
"11-9041","4240A1"
"11-9199","4240A1"
"13-0000","4240A1"
"13-1000","4240A1"
"13-1020","4240A1"
"13-1041","4240A1"
"13-1051","4240A1"
"13-1070","4240A1"
"13-1071","4240A1"
"13-1080","4240A1"
"13-1081","4240A1"
"13-1082","4240A1"
"13-1111","4240A1"
"13-1121","4240A1"
"13-1141","4240A1"
"13-1151","4240A1"
"13-1161","4240A1"
"13-1199","4240A1"
"13-2000","4240A1"
"13-2011","4240A1"
"13-2031","4240A1"
"13-2041","4240A1"
"13-2050","4240A1"
"13-2051","4240A1"
"13-2099","4240A1"
"15-0000","4240A1"
"15-1200","4240A1"
"15-1210","4240A1"
"15-1211","4240A1"
"15-1212","4240A1"
"15-1230","4240A1"
"15-1231","4240A1"
"15-1232","4240A1"
"15-1240","4240A1"
"15-1241","4240A1"
"15-1242","4240A1"
"15-1243","4240A1"
"15-1244","4240A1"
"15-1250","4240A1"
"15-1251","4240A1"
"15-1252","4240A1"
"15-1253","4240A1"
"15-1254","4240A1"
"15-1255","4240A1"
"15-1299","4240A1"
"15-2000","4240A1"
"15-2031","4240A1"
"15-2051","4240A1"
"17-0000","4240A1"
"17-2000","4240A1"
"17-2110","4240A1"
"17-2111","4240A1"
"17-2112","4240A1"
"17-3000","4240A1"
"19-0000","4240A1"
"19-1000","4240A1"
"19-1010","4240A1"
"19-1012","4240A1"
"19-2000","4240A1"
"19-2030","4240A1"
"19-2031","4240A1"
"19-4000","4240A1"
"19-4010","4240A1"
"19-4012","4240A1"
"19-4013","4240A1"
"19-4031","4240A1"
"19-4090","4240A1"
"19-4099","4240A1"
"19-5000","4240A1"
"19-5011","4240A1"
"19-5012","4240A1"
"23-0000","4240A1"
"23-1000","4240A1"
"23-1010","4240A1"
"23-1011","4240A1"
"23-2000","4240A1"
"23-2011","4240A1"
"27-0000","4240A1"
"27-1000","4240A1"
"27-1010","4240A1"
"27-1011","4240A1"
"27-1020","4240A1"
"27-1021","4240A1"
"27-1024","4240A1"
"27-1026","4240A1"
"27-3000","4240A1"
"27-3031","4240A1"
"27-3040","4240A1"
"27-4000","4240A1"
"29-0000","4240A1"
"29-1000","4240A1"
"33-0000","4240A1"
"33-1000","4240A1"
"33-1090","4240A1"
"33-1091","4240A1"
"33-9000","4240A1"
"33-9030","4240A1"
"33-9032","4240A1"
"35-0000","4240A1"
"35-1000","4240A1"
"35-1011","4240A1"
"35-1012","4240A1"
"35-2000","4240A1"
"35-2010","4240A1"
"35-2011","4240A1"
"35-2012","4240A1"
"35-2014","4240A1"
"35-2019","4240A1"
"35-2021","4240A1"
"35-3000","4240A1"
"35-3011","4240A1"
"35-3023","4240A1"
"35-3031","4240A1"
"35-9000","4240A1"
"35-9021","4240A1"
"35-9099","4240A1"
"37-0000","4240A1"
"37-1000","4240A1"
"37-1011","4240A1"
"37-2000","4240A1"
"37-2010","4240A1"
"37-2011","4240A1"
"37-2012","4240A1"
"37-3000","4240A1"
"37-3011","4240A1"
"39-0000","4240A1"
"41-0000","4240A1"
"41-1000","4240A1"
"41-1011","4240A1"
"41-1012","4240A1"
"41-2000","4240A1"
"41-2010","4240A1"
"41-2011","4240A1"
"41-2020","4240A1"
"41-2021","4240A1"
"41-2031","4240A1"
"41-3000","4240A1"
"41-3091","4240A1"
"41-4000","4240A1"
"41-4011","4240A1"
"41-4012","4240A1"
"41-9000","4240A1"
"41-9010","4240A1"
"41-9011","4240A1"
"41-9041","4240A1"
"41-9090","4240A1"
"41-9099","4240A1"
"43-0000","4240A1"
"43-1000","4240A1"
"43-1011","4240A1"
"43-3000","4240A1"
"43-3011","4240A1"
"43-3021","4240A1"
"43-3031","4240A1"
"43-3051","4240A1"
"43-3061","4240A1"
"43-3099","4240A1"
"43-4000","4240A1"
"43-4041","4240A1"
"43-4051","4240A1"
"43-4071","4240A1"
"43-4151","4240A1"
"43-4161","4240A1"
"43-4171","4240A1"
"43-4199","4240A1"
"43-5000","4240A1"
"43-5011","4240A1"
"43-5030","4240A1"
"43-5032","4240A1"
"43-5061","4240A1"
"43-5071","4240A1"
"43-5111","4240A1"
"43-6000","4240A1"
"43-6011","4240A1"
"43-6014","4240A1"
"43-9000","4240A1"
"43-9020","4240A1"
"43-9021","4240A1"
"43-9061","4240A1"
"43-9071","4240A1"
"43-9199","4240A1"
"45-0000","4240A1"
"45-1000","4240A1"
"45-1011","4240A1"
"45-2000","4240A1"
"45-2011","4240A1"
"45-2041","4240A1"
"45-2090","4240A1"
"45-2091","4240A1"
"45-2092","4240A1"
"45-2093","4240A1"
"45-2099","4240A1"
"47-0000","4240A1"
"47-2000","4240A1"
"47-2111","4240A1"
"49-0000","4240A1"
"49-1000","4240A1"
"49-1011","4240A1"
"49-3000","4240A1"
"49-3020","4240A1"
"49-3023","4240A1"
"49-3031","4240A1"
"49-3040","4240A1"
"49-3041","4240A1"
"49-3042","4240A1"
"49-9000","4240A1"
"49-9021","4240A1"
"49-9031","4240A1"
"49-9040","4240A1"
"49-9041","4240A1"
"49-9043","4240A1"
"49-9071","4240A1"
"49-9091","4240A1"
"49-9098","4240A1"
"49-9099","4240A1"
"51-0000","4240A1"
"51-1000","4240A1"
"51-1011","4240A1"
"51-2000","4240A1"
"51-2090","4240A1"
"51-3000","4240A1"
"51-3011","4240A1"
"51-3020","4240A1"
"51-3021","4240A1"
"51-3022","4240A1"
"51-3023","4240A1"
"51-3090","4240A1"
"51-3091","4240A1"
"51-3092","4240A1"
"51-3093","4240A1"
"51-3099","4240A1"
"51-4000","4240A1"
"51-5100","4240A1"
"51-5112","4240A1"
"51-9000","4240A1"
"51-9010","4240A1"
"51-9012","4240A1"
"51-9020","4240A1"
"51-9021","4240A1"
"51-9023","4240A1"
"51-9030","4240A1"
"51-9032","4240A1"
"51-9061","4240A1"
"51-9111","4240A1"
"51-9190","4240A1"
"51-9192","4240A1"
"51-9196","4240A1"
"51-9198","4240A1"
"51-9199","4240A1"
"53-0000","4240A1"
"53-1000","4240A1"
"53-1047","4240A1"
"53-3000","4240A1"
"53-3030","4240A1"
"53-3031","4240A1"
"53-3032","4240A1"
"53-3033","4240A1"
"53-3050","4240A1"
"53-3053","4240A1"
"53-3099","4240A1"
"53-6000","4240A1"
"53-6099","4240A1"
"53-7000","4240A1"
"53-7011","4240A1"
"53-7051","4240A1"
"53-7060","4240A1"
"53-7061","4240A1"
"53-7062","4240A1"
"53-7064","4240A1"
"53-7065","4240A1"
"53-7121","4240A1"
"53-7199","4240A1"
"00-0000","4240A3"
"11-0000","4240A3"
"11-1000","4240A3"
"11-1011","4240A3"
"11-1021","4240A3"
"11-2000","4240A3"
"11-2020","4240A3"
"11-2021","4240A3"
"11-2022","4240A3"
"11-3000","4240A3"
"11-3010","4240A3"
"11-3012","4240A3"
"11-3013","4240A3"
"11-3021","4240A3"
"11-3031","4240A3"
"11-3051","4240A3"
"11-3061","4240A3"
"11-3071","4240A3"
"11-3121","4240A3"
"11-3131","4240A3"
"11-9000","4240A3"
"11-9013","4240A3"
"11-9041","4240A3"
"11-9121","4240A3"
"11-9199","4240A3"
"13-0000","4240A3"
"13-1000","4240A3"
"13-1020","4240A3"
"13-1041","4240A3"
"13-1051","4240A3"
"13-1070","4240A3"
"13-1071","4240A3"
"13-1080","4240A3"
"13-1081","4240A3"
"13-1082","4240A3"
"13-1111","4240A3"
"13-1141","4240A3"
"13-1151","4240A3"
"13-1161","4240A3"
"13-1199","4240A3"
"13-2000","4240A3"
"13-2011","4240A3"
"13-2041","4240A3"
"13-2050","4240A3"
"13-2051","4240A3"
"13-2054","4240A3"
"13-2099","4240A3"
"15-0000","4240A3"
"15-1200","4240A3"
"15-1210","4240A3"
"15-1211","4240A3"
"15-1212","4240A3"
"15-1230","4240A3"
"15-1231","4240A3"
"15-1232","4240A3"
"15-1240","4240A3"
"15-1241","4240A3"
"15-1242","4240A3"
"15-1243","4240A3"
"15-1244","4240A3"
"15-1250","4240A3"
"15-1251","4240A3"
"15-1252","4240A3"
"15-1253","4240A3"
"15-1254","4240A3"
"15-1255","4240A3"
"15-1299","4240A3"
"15-2000","4240A3"
"15-2031","4240A3"
"15-2051","4240A3"
"17-0000","4240A3"
"17-1000","4240A3"
"17-2000","4240A3"
"17-2021","4240A3"
"17-2110","4240A3"
"17-2111","4240A3"
"17-2112","4240A3"
"17-2141","4240A3"
"17-2171","4240A3"
"17-2199","4240A3"
"17-3000","4240A3"
"17-3010","4240A3"
"17-3020","4240A3"
"19-0000","4240A3"
"19-1000","4240A3"
"19-1010","4240A3"
"19-1011","4240A3"
"19-1012","4240A3"
"19-1013","4240A3"
"19-2000","4240A3"
"19-2030","4240A3"
"19-2031","4240A3"
"19-4000","4240A3"
"19-4010","4240A3"
"19-4012","4240A3"
"19-4031","4240A3"
"19-4090","4240A3"
"19-4099","4240A3"
"19-5000","4240A3"
"19-5011","4240A3"
"19-5012","4240A3"
"23-0000","4240A3"
"23-1000","4240A3"
"23-1010","4240A3"
"23-1011","4240A3"
"25-0000","4240A3"
"25-4000","4240A3"
"25-4022","4240A3"
"25-9000","4240A3"
"25-9031","4240A3"
"27-0000","4240A3"
"27-1000","4240A3"
"27-1010","4240A3"
"27-1011","4240A3"
"27-1020","4240A3"
"27-1021","4240A3"
"27-1022","4240A3"
"27-1023","4240A3"
"27-1024","4240A3"
"27-1025","4240A3"
"27-1026","4240A3"
"27-1029","4240A3"
"27-3000","4240A3"
"27-3031","4240A3"
"27-3040","4240A3"
"27-3041","4240A3"
"27-4000","4240A3"
"27-4021","4240A3"
"29-0000","4240A3"
"29-1000","4240A3"
"29-1031","4240A3"
"33-0000","4240A3"
"33-9000","4240A3"
"33-9030","4240A3"
"33-9032","4240A3"
"35-0000","4240A3"
"35-1000","4240A3"
"35-1012","4240A3"
"35-2000","4240A3"
"35-2010","4240A3"
"35-2011","4240A3"
"35-2015","4240A3"
"35-2021","4240A3"
"35-3000","4240A3"
"35-3023","4240A3"
"35-3031","4240A3"
"37-0000","4240A3"
"37-1000","4240A3"
"37-1012","4240A3"
"37-2000","4240A3"
"37-2010","4240A3"
"37-2011","4240A3"
