1243410607	20250512	202505	2025	2025.3616	EDU	UNIVERSITY						EDU			GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	3	1	3	3.6144578313253	3	Adler Planetarium, Illinois, United States	US	USIL	IL031	41.8661	-87.6067	403387	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Adler Planetarium, Illinois, United States	US	USIL		41.8661	-87.6067	403387	20250512223000	http://northcountrynow.com/stories/potsdam-chamber-nominations-for-business-on-the-rise-award-ends-may-14,300119
1243410608	20250512	202505	2025	2025.3616	EDU	UNIVERSITY						EDU			GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	6	1	2	1.10619469026549	3	Northeastern University, Massachusetts, United States	US	USMA	MA025	42.3398	-71.0876	1971607	3	Matthews Arena, Massachusetts, United States	US	USMA		42.3415	-71.0851	1971920	3	Northeastern University, Massachusetts, United States	US	USMA		42.3398	-71.0876	1971607	20250512223000	https://news.northeastern.edu/2025/05/12/engineering-degree-stephen-lynch-career/
1243410609	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	051	051	05	1	3.4	3	1	3	4.51977401129944	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250512223000	https://www.oireachtas.ie/en/press-centre/news-and-features/20250512-the-ceann-comhairle-and-the-next-generation-of-europeans/
1243410610	20250512	202505	2025	2025.3616	EDU	STUDENT						EDU			IRL	IRELAND	IRL								1	040	040	04	1	1.0	4	1	4	4.51977401129944	4	Campile, Wexford, Ireland	EI	EI30	18308	52.2892	-6.94139	-1501300	4	Campile, Wexford, Ireland	EI	EI30	18308	52.2892	-6.94139	-1501300	4	Campile, Wexford, Ireland	EI	EI30	18308	52.2892	-6.94139	-1501300	20250512223000	https://www.oireachtas.ie/en/press-centre/news-and-features/20250512-the-ceann-comhairle-and-the-next-generation-of-europeans/
1243410611	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			IRL	IRELAND	IRL								1	051	051	05	1	3.4	2	1	2	4.51977401129944	4	Campile, Wexford, Ireland	EI	EI30	18308	52.2892	-6.94139	-1501300	4	Campile, Wexford, Ireland	EI	EI30	18308	52.2892	-6.94139	-1501300	4	Campile, Wexford, Ireland	EI	EI30	18308	52.2892	-6.94139	-1501300	20250512223000	https://www.oireachtas.ie/en/press-centre/news-and-features/20250512-the-ceann-comhairle-and-the-next-generation-of-europeans/
1243410612	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			IRL	IRELAND	IRL								1	051	051	05	1	3.4	2	1	2	4.51977401129944	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	4	Campile, Wexford, Ireland	EI	EI30	18308	52.2892	-6.94139	-1501300	1	France	FR	FR		46	2	FR	20250512223000	https://www.oireachtas.ie/en/press-centre/news-and-features/20250512-the-ceann-comhairle-and-the-next-generation-of-europeans/
1243410613	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			IRL	IRELAND	IRL								1	051	051	05	1	3.4	6	1	6	4.51977401129944	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	1	France	FR	FR		46	2	FR	20250512223000	https://www.oireachtas.ie/en/press-centre/news-and-features/20250512-the-ceann-comhairle-and-the-next-generation-of-europeans/
1243410614	20250512	202505	2025	2025.3616	EDU	UNIVERSITY						EDU			ISR	ISRAELI	ISR								1	040	040	04	1	1.0	7	1	7	1.36170212765957	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250512223000	https://www.jpost.com/opinion/article-853641
1243410615	20250512	202505	2025	2025.3616	EDU	SCHOLAR						EDU			JUD	CHIEF JUSTICE						JUD			0	010	010	01	1	0.0	2	1	2	-3.69702434625789	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250512223000	https://www.nysun.com/article/trump-and-his-inner-circle-are-entertaining-something-nuts-suspension-of-habeas-corpus-to-jump-start-deportations
1243410616	20250512	202505	2025	2025.3616	EDU	SCHOLAR						EDU			JUD	CHIEF JUSTICE						JUD			0	010	010	01	1	0.0	6	1	6	-3.69702434625789	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250512223000	https://www.nysun.com/article/trump-and-his-inner-circle-are-entertaining-something-nuts-suspension-of-habeas-corpus-to-jump-start-deportations
1243410617	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			NGO	SPECIAL OLYMPICS						NGO			1	043	043	04	1	2.8	4	1	2	5.76323987538941	3	Berkshire County, Massachusetts, United States	US	USMA	MA003	42.3334	-73.2495	606928	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	20250512223000	https://www.wamc.org/news/2025-05-12/monument-mountain-regional-high-school-to-host-berkshire-county-special-olympics-wednesday
1243410618	20250512	202505	2025	2025.3616	EDU	SCHOLAR						EDU			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-3.69702434625789	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250512223000	https://www.nysun.com/article/trump-and-his-inner-circle-are-entertaining-something-nuts-suspension-of-habeas-corpus-to-jump-start-deportations
1243410619	20250512	202505	2025	2025.3616	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-2.76381909547739	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250512223000	https://www.yahoo.com/news/texas-bill-overhaul-staar-test-220727510.html
1243410620	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-3.00429184549356	3	El Paso County, Texas, United States	US	USTX	TX141	31.8001	-106.201	1383855	3	El Paso County, Texas, United States	US	USTX		31.8001	-106.201	1383855	3	El Paso County, Texas, United States	US	USTX		31.8001	-106.201	1383855	20250512223000	https://www.yahoo.com/news/county-host-3rd-annual-gun-204102388.html
1243410621	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	TEXAS	USA								1	036	036	03	1	4.0	7	1	7	-3.00429184549356	3	El Paso County, Texas, United States	US	USTX	TX141	31.8001	-106.201	1383855	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	El Paso County, Texas, United States	US	USTX		31.8001	-106.201	1383855	20250512223000	https://www.yahoo.com/news/county-host-3rd-annual-gun-204102388.html
1243410622	20250512	202505	2025	2025.3616	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	1.36170212765957	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250512223000	https://www.jpost.com/opinion/article-853641
1243410623	20250512	202505	2025	2025.3616	EDU	STUDENT						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	1.7167381974249	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250512223000	https://urbanmilwaukee.com/2025/05/12/milwaukee-business-group-creates-500000-fund-for-mps/
1243410624	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	12	1	6	5.76323987538941	3	Berkshire County, Massachusetts, United States	US	USMA	MA003	42.3334	-73.2495	606928	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	20250512223000	https://www.wamc.org/news/2025-05-12/monument-mountain-regional-high-school-to-host-berkshire-county-special-olympics-wednesday
1243410625	20250512	202505	2025	2025.3616	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	046	046	04	1	7.0	6	1	6	3.6144578313253	3	Adler Planetarium, Illinois, United States	US	USIL	IL031	41.8661	-87.6067	403387	3	Adler Planetarium, Illinois, United States	US	USIL		41.8661	-87.6067	403387	3	Adler Planetarium, Illinois, United States	US	USIL		41.8661	-87.6067	403387	20250512223000	http://northcountrynow.com/stories/potsdam-chamber-nominations-for-business-on-the-rise-award-ends-may-14,300119
1243410626	20250512	202505	2025	2025.3616	EDU	UNIVERSITY						EDU			USA	CHICAGO	USA								1	046	046	04	1	7.0	1	1	1	3.6144578313253	3	Adler Planetarium, Illinois, United States	US	USIL	IL031	41.8661	-87.6067	403387	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Adler Planetarium, Illinois, United States	US	USIL		41.8661	-87.6067	403387	20250512223000	http://northcountrynow.com/stories/potsdam-chamber-nominations-for-business-on-the-rise-award-ends-may-14,300119
1243410627	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	7.27611940298508	3	Sevier County, Tennessee, United States	US	USTN	TN155	35.7668	-83.5166	1639789	3	Sevier County, Tennessee, United States	US	USTN		35.7668	-83.5166	1639789	3	Sevier County, Tennessee, United States	US	USTN		35.7668	-83.5166	1639789	20250512223000	https://www.yahoo.com/news/two-sevier-county-schools-honored-201325984.html
1243410628	20250512	202505	2025	2025.3616	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	3	1	1	1.10619469026549	3	Northeastern University, Massachusetts, United States	US	USMA	MA025	42.3398	-71.0876	1971607	3	Matthews Arena, Massachusetts, United States	US	USMA		42.3415	-71.0851	1971920	3	Northeastern University, Massachusetts, United States	US	USMA		42.3398	-71.0876	1971607	20250512223000	https://news.northeastern.edu/2025/05/12/engineering-degree-stephen-lynch-career/
1243410629	20250512	202505	2025	2025.3616	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	1.10619469026549	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250512223000	https://news.northeastern.edu/2025/05/12/engineering-degree-stephen-lynch-career/
1243410630	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	AMERICAN	USA								1	051	051	05	1	3.4	8	1	8	-4.05727923627685	3	Columbia University, New York, United States	US	USNY	NY061	40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	20250512223000	https://www.aei.org/op-eds/rich-d-c-colleges-dont-deserve-taxpayer-giveaways/
1243410631	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	-4.05727923627685	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	20250512223000	https://www.aei.org/op-eds/rich-d-c-colleges-dont-deserve-taxpayer-giveaways/
1243410632	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	7.27611940298508	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250512223000	https://www.yahoo.com/news/two-sevier-county-schools-honored-201325984.html
1243410633	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	PHILADELPHIA	USA								1	057	057	05	1	8.0	6	1	6	1.80790960451978	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250512223000	https://www.chalkbeat.org/philadelphia/2025/05/12/early-childhood-education-workers-demand-raises-council-president-responds/
1243410634	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	1.80790960451978	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia County, Pennsylvania, United States	US	USPA		40.1254	-74.9999	1209187	20250512223000	https://www.chalkbeat.org/philadelphia/2025/05/12/early-childhood-education-workers-demand-raises-council-president-responds/
1243410635	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	1.80790960451978	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia County, Pennsylvania, United States	US	USPA		40.1254	-74.9999	1209187	3	Philadelphia County, Pennsylvania, United States	US	USPA		40.1254	-74.9999	1209187	20250512223000	https://www.chalkbeat.org/philadelphia/2025/05/12/early-childhood-education-workers-demand-raises-council-president-responds/
1243410636	20250512	202505	2025	2025.3616	EDU	STUDENT						EDU			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	2	1	2	1.7167381974249	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250512223000	https://urbanmilwaukee.com/2025/05/12/milwaukee-business-group-creates-500000-fund-for-mps/
1243410637	20250512	202505	2025	2025.3616	EDU	UNIVERSITY						EDU			USA	PHOENIX	USA								0	112	112	11	3	-2.0	5	1	5	-7.06713780918728	0								0								0								20250512223000	https://www.firstcoastnews.com/article/news/regional/florida/fsu-shooter-phoenix-ikner-from-hospital-facing-2-murder-charges-and-7-attempted-murder-charges/77-7c5c99c4-20f8-494f-8f92-21b72680e4d7
1243410638	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-6.65054413542926	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250512223000	https://www.sun-sentinel.com/2025/05/12/the-callous-cruelty-of-erasing-images-of-gun-victims-editorial/
1243410639	20250512	202505	2025	2025.3616	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-4.56349206349206	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20250512223000	https://www.today.com/news/nebraska-family-murder-suicide-rcna206300
1243410640	20250512	202505	2025	2025.3616	EGY	EGYPT	EGY																		1	051	051	05	1	3.4	2	1	2	2.68691588785047	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	0								4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	20250512223000	https://www.oaoa.com/local-news/apache-deals-with-adverse-conditions-by-cutting-costs/
1243410641	20250512	202505	2025	2025.3616	EGY	EGYPT	EGY																		1	051	051	05	1	3.4	3	1	3	2.68691588785047	1	Suriname	NS	NS		4	-56	NS	0								1	Suriname	NS	NS		4	-56	NS	20250512223000	https://www.oaoa.com/local-news/apache-deals-with-adverse-conditions-by-cutting-costs/
1243410642	20250512	202505	2025	2025.3616	EGY	EGYPT	EGY								USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	2.68691588785047	1	Egypt	EG	EG		27	30	EG	2	Alaska, United States	US	USAK		61.385	-152.268	AK	1	Egypt	EG	EG		27	30	EG	20250512223000	https://www.oaoa.com/local-news/apache-deals-with-adverse-conditions-by-cutting-costs/
1243410643	20250512	202505	2025	2025.3616	ELI	RETIRED						ELI			BMU	BERMUDA	BMU								0	043	043	04	1	2.8	4	1	4	5.19480519480519	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20250512223000	https://bernews.com/2025/05/corrections-week-marked-islandwide-events/
1243410644	20250512	202505	2025	2025.3616	EUR	EUROPE	EUR								EDU	STUDENT						EDU			1	040	040	04	1	1.0	6	1	6	4.51977401129944	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	20250512223000	https://www.oireachtas.ie/en/press-centre/news-and-features/20250512-the-ceann-comhairle-and-the-next-generation-of-europeans/
1243410645	20250512	202505	2025	2025.3616	FIN	FINNISH	FIN																		0	010	010	01	1	0.0	1	1	1	-1.64179104477612	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250512223000	https://www.dailystar.co.uk/news/world-news/vladimir-putins-troops-amassing-another-35214374
1243410646	20250512	202505	2025	2025.3616	FIN	FINNISH	FIN																		0	010	010	01	1	0.0	1	1	1	-1.64179104477612	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								1	Finland	FI	FI		64	26	FI	20250512223000	https://www.dailystar.co.uk/news/world-news/vladimir-putins-troops-amassing-another-35214374
1243410647	20250512	202505	2025	2025.3616	FIN	FINLAND	FIN								SWE	SWEDEN	SWE								0	057	057	05	1	8.0	3	1	3	-1.64179104477612	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250512223000	https://www.dailystar.co.uk/news/world-news/vladimir-putins-troops-amassing-another-35214374
1243410648	20250512	202505	2025	2025.3616	FIN	FINLAND	FIN								SWE	SWEDEN	SWE								0	057	057	05	1	8.0	2	1	2	-1.64179104477612	4	Kamenka, Amurskaya Oblast', Russia	RS	RS05	25032	49.7701	129.919	-2919524	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20250512223000	https://www.dailystar.co.uk/news/world-news/vladimir-putins-troops-amassing-another-35214374
1243410649	20250512	202505	2025	2025.3616	FIN	FINLAND	FIN								SWE	SWEDEN	SWE								0	057	057	05	1	8.0	1	1	1	-1.64179104477612	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Sweden	SW	SW		62	15	SW	20250512223000	https://www.dailystar.co.uk/news/world-news/vladimir-putins-troops-amassing-another-35214374
1243410650	20250512	202505	2025	2025.3616	FIN	FINLAND	FIN								SWE	SWEDEN	SWE								0	057	057	05	1	8.0	4	1	4	-1.64179104477612	1	Finland	FI	FI		64	26	FI	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20250512223000	https://www.dailystar.co.uk/news/world-news/vladimir-putins-troops-amassing-another-35214374
1243410651	20250512	202505	2025	2025.3616	FJI	FIJI	FJI								USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-8.49514563106796	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250512223000	https://www.businessinsider.com/sergey-brin-plane-crash-settlement-lawsuit-bayshore-seafly-california-fiji-2025-5
1243410652	20250512	202505	2025	2025.3616	FJI	FIJI	FJI								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-8.49514563106796	1	Fiji	FJ	FJ		-18	178	FJ	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250512223000	https://www.businessinsider.com/sergey-brin-plane-crash-settlement-lawsuit-bayshore-seafly-california-fiji-2025-5
