1243694257	20250514	202505	2025	2025.3671											GOV	PRIME MINISTER						GOV			1	036	036	03	1	4.0	10	1	10	-2.77777777777778	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	http://www.china.org.cn/2025-05/14/content_117873811.shtml
1243694258	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	5	1	5	-2.14285714285715	0								4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250514044500	https://aninews.in/news/world/us/convinced-them-to-have-peace-and-make-trade-deals-says-us-president-trump-on-us-role-in-india-pak-understanding20250514094321/
1243694259	20250514	202505	2025	2025.3671											GOV	ADMINISTRATION						GOV			0	042	042	04	1	1.9	3	1	3	-1.64765525982256	0								4	Adampur, Balochistan, Pakistan	PK	PK02	40295	28.5438	68.5924	6139450	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250514044500	https://aninews.in/news/national/politics/expected-pm-modi-to-clarify-unanswered-questions-in-address-to-nation-adhir-ranjan-chowdhury20250514015003/
1243694260	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	10	1	10	0.94966761633428	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514044500	https://www.ndtv.com/world-news/in-trumps-world-aircraft-are-key-to-unlocking-political-favors-8408890
1243694261	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	1	1	1	0.34207525655644	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Saudi Arabia	SA	SA		25	45	SA	20250514044500	https://www.ndtv.com/world-news/donald-trumps-qatar-jet-gift-is-the-stuff-of-nightmares-in-spyworld-experts-8408933
1243694262	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	5	1	5	-3.03030303030303	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Ukraine	UP	UP		49	32	UP	20250514044500	https://www.surinametimes.com/artikel/us-working-relentlessly-to-end-bloodshed-in-ukraine
1243694263	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	4	1	4	-3.81471389645776	0								1	Nigeria	NI	NI		10	8	NI	1	Ireland	EI	EI		53	-8	EI	20250514044500	https://quicknews-africa.net/onnoghens-suspension-dogara-seeks-world-leaders-intervention-in-taming-president-buhari/
1243694264	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			1	100	100	10	3	-5.0	10	1	10	-3.81471389645776	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250514044500	https://quicknews-africa.net/onnoghens-suspension-dogara-seeks-world-leaders-intervention-in-taming-president-buhari/
1243694265	20250514	202505	2025	2025.3671											GOV	PREMIER						GOV			1	190	190	19	4	-10.0	10	1	10	13.4513274336283	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250514044500	https://timesofindia.indiatimes.com/technology/gaming/garena-free-fire-max-redeem-codes-for-may-14-win-free-diamonds-and-gun-skins-today/articleshow/121152131.cms
1243694266	20250514	202505	2025	2025.3671											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-8.51063829787237	0								3	Imperial County, California, United States	US	USCA		33.0334	-115.417	277277	3	Imperial County, California, United States	US	USCA		33.0334	-115.417	277277	20250514044500	https://www.yahoo.com/news/tory-lanez-stabbing-suspect-serving-041018368.html
1243694267	20250514	202505	2025	2025.3671											IND	NEW DELHI	IND								0	030	030	03	1	4.0	6	1	6	0.783289817232379	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250514044500	https://www.news18.com/business/india-us-trade-deal-trade-minister-piyush-goyal-to-lead-the-delegation-for-bilateral-pact-ws-l-9336055.html
1243694268	20250514	202505	2025	2025.3671											JOR	JORDAN	JOR								1	190	190	19	4	-10.0	10	1	10	-3.28947368421053	0								0								0								20250514044500	https://comicbook.com/comics/news/hal-jordan-absolute-green-lantern-black-hand-villain-dc-comics/
1243694269	20250514	202505	2025	2025.3671											JUD	JUDGE						JUD			0	040	040	04	1	1.0	3	1	3	-3.1764705882353	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250514044500	https://www.kens5.com/article/news/local/san-antonio-texas-northside-isd-patt-neff-middle-school-father-autistic-son-arrest-juvenile-justice-center-gofundme/273-f6aeae79-15db-4407-b2ca-772505870222
1243694270	20250514	202505	2025	2025.3671											JUD	SUPREME COURT						JUD			1	046	046	04	1	7.0	10	1	10	3.93013100436681	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250514044500	https://economictimes.indiatimes.com/news/india/india-ready-to-get-its-first-buddhist-chief-justice-as-br-gavai-set-to-take-oath-today/articleshow/121152529.cms
1243694271	20250514	202505	2025	2025.3671											JUD	LAWYER						JUD			0	060	060	06	2	6.0	5	1	5	-1.04602510460251	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20250514044500	https://www.khq.com/helpmehayley/were-on-pretty-tight-budgets-idaho-couple-struggles-to-get-funds-from-online-camera-sale/article_db3500f5-6177-4e35-9a7d-16907c784349.html
1243694272	20250514	202505	2025	2025.3671											JUD	PROSECUTOR						JUD			0	084	084	08	2	7.0	4	1	4	-3.15876974231089	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20250514044500	https://www.orlandosentinel.com/2025/05/13/menendez-brothers-hearing/
1243694273	20250514	202505	2025	2025.3671											JUD	PROSECUTOR						JUD			0	084	084	08	2	7.0	4	1	4	-3.15876974231089	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20250514044500	https://www.orlandosentinel.com/2025/05/13/menendez-brothers-hearing/
1243694274	20250514	202505	2025	2025.3671											JUD	PROSECUTOR						JUD			0	100	100	10	3	-5.0	8	1	8	-3.15876974231089	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20250514044500	https://www.orlandosentinel.com/2025/05/13/menendez-brothers-hearing/
1243694275	20250514	202505	2025	2025.3671											JUD	PROSECUTOR						JUD			0	100	100	10	3	-5.0	2	1	2	-3.15876974231089	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20250514044500	https://www.orlandosentinel.com/2025/05/13/menendez-brothers-hearing/
1243694276	20250514	202505	2025	2025.3671											JUD	PROSECUTOR						JUD			0	1121	112	11	3	-2.0	6	1	6	-3.15876974231089	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20250514044500	https://www.orlandosentinel.com/2025/05/13/menendez-brothers-hearing/
1243694277	20250514	202505	2025	2025.3671											JUD	PROSECUTOR						JUD			0	1121	112	11	3	-2.0	2	1	2	-3.15876974231089	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	20250514044500	https://www.orlandosentinel.com/2025/05/13/menendez-brothers-hearing/
1243694278	20250514	202505	2025	2025.3671											KOR	SOUTH KOREA	KOR								1	036	036	03	1	4.0	5	1	5	-9.09090909090909	0								4	Muan, Kyongsang-namdo, South Korea	KS	KS20	24982	35.4681	128.65	-711423	4	Muan, Kyongsang-namdo, South Korea	KS	KS20	24982	35.4681	128.65	-711423	20250514044500	https://www.bbc.com/news/articles/ckgqnk3q385o
1243694279	20250514	202505	2025	2025.3671											KOR	SOUTH KOREA	KOR								0	046	046	04	1	7.0	2	1	2	-9.09090909090909	0								4	Muan, Kyongsang-namdo, South Korea	KS	KS20	24982	35.4681	128.65	-711423	4	Muan, Kyongsang-namdo, South Korea	KS	KS20	24982	35.4681	128.65	-711423	20250514044500	https://www.bbc.com/news/articles/ckgqnk3q385o
1243694280	20250514	202505	2025	2025.3671											LEG	LEGISLATOR						LEG			0	042	042	04	1	1.9	6	1	6	-0.96711798839458	0								3	Carson City, Nevada, United States	US	USNV		39.1638	-119.767	863976	3	Carson City, Nevada, United States	US	USNV		39.1638	-119.767	863976	20250514044500	https://www.reviewjournal.com/opinion/opinion-columns/victor-joecks/victor-joecks-lombardo-must-learn-from-past-mistakes-3372096/
1243694281	20250514	202505	2025	2025.3671											LEG	LEGISLATOR						LEG			0	042	042	04	1	1.9	4	1	4	-0.96711798839458	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250514044500	https://www.reviewjournal.com/opinion/opinion-columns/victor-joecks/victor-joecks-lombardo-must-learn-from-past-mistakes-3372096/
1243694282	20250514	202505	2025	2025.3671											MDV	MALDIVE	MDV								1	190	190	19	4	-10.0	2	1	2	-2.79069767441861	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20250514044500	https://www.news18.com/india/cyclone-shakti-weather-alert-heavy-rain-kolkata-bengaluru-yellow-alert-karnataka-andaman-sea-9336043.html
1243694283	20250514	202505	2025	2025.3671											MEA	ARABIAN SEA	MEA								1	190	190	19	4	-10.0	1	1	1	-2.79069767441861	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20250514044500	https://www.news18.com/india/cyclone-shakti-weather-alert-heavy-rain-kolkata-bengaluru-yellow-alert-karnataka-andaman-sea-9336043.html
1243694284	20250514	202505	2025	2025.3671											MED	WEBSITE						MED			0	020	020	02	1	3.0	10	1	10	-4.02930402930403	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250514044500	https://www.themarysue.com/michigan-man-buys-wrong-zillow-house/
1243694285	20250514	202505	2025	2025.3671											MED	MEDIA						MED			0	040	040	04	1	1.0	10	1	10	0.783289817232379	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250514044500	https://www.news18.com/business/india-us-trade-deal-trade-minister-piyush-goyal-to-lead-the-delegation-for-bilateral-pact-ws-l-9336055.html
1243694286	20250514	202505	2025	2025.3671											MED	WEBSITE						MED			1	042	042	04	1	1.9	5	1	5	1.4	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250514044500	https://www.oudaily.com/news/norman-city-council-hears-updates-central-oklahoma-transit-plan-approves-consolidated-plan/article_272a022b-a71c-48df-859d-47cb0433eddf.html
1243694287	20250514	202505	2025	2025.3671											MED	WRITER						MED			1	061	061	06	2	6.4	5	1	5	-1.92982456140351	0								0								0								20250514044500	https://www.firstcomicsnews.com/invader-comics-enters-the-supernatural-realm-with-the-launch-of-deaths-immortal-hunter/
1243694288	20250514	202505	2025	2025.3671											MNCKOR	SAMSUNG	KOR					MNC			0	036	036	03	1	4.0	20	1	10	2.63157894736842	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250514044500	https://www.phonearena.com/news/samsung-galaxy-s25-edge-tmobile-deals_id170354
1243694289	20250514	202505	2025	2025.3671											MNCUSA	BOEING	USA					MNC			1	036	036	03	1	4.0	10	1	10	-1.36363636363636	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250514044500	https://www.reviewjournal.com/opinion/editorials/editorial-big-old-jet-airliner-free-plane-is-an-awful-look-3372123/
1243694290	20250514	202505	2025	2025.3671											NRMRAC020	CREATIVITY				NRM					1	042	042	04	1	1.9	5	1	5	11.9718309859155	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250514044500	https://www.adgully.com/tag/32368
1243694291	20250514	202505	2025	2025.3671											PAK	PAKISTAN	PAK								0	030	030	03	1	4.0	2	1	2	-3.03797468354431	0								1	India	IN	IN		20	77	IN	1	Pakistan	PK	PK		30	70	PK	20250514044500	https://economictimes.indiatimes.com/articleshow/121152069.cms
1243694292	20250514	202505	2025	2025.3671											PAK	PAKISTAN	PAK								0	030	030	03	1	4.0	8	1	8	-3.03797468354431	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250514044500	https://economictimes.indiatimes.com/articleshow/121152069.cms
1243694293	20250514	202505	2025	2025.3671											PAK	PAKISTAN	PAK								1	111	111	11	3	-2.0	6	1	6	-3.05206463195691	0								4	Lashkar, North-West Frontier, Pakistan	PK	PK03	40348	34.945	72.8164	6094009	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250514044500	https://aninews.in/news/national/general-news/if-someone-troubles-us-we-wont-spare-them-up-cm-yogi-adityanath-lashes-out-at-pakistan20250514094710/
1243694294	20250514	202505	2025	2025.3671											PAK	PAKISTAN	PAK								1	111	111	11	3	-2.0	4	1	4	-3.05206463195691	0								4	Lashkar, North-West Frontier, Pakistan	PK	PK03	40348	34.945	72.8164	6094009	4	Lashkar, North-West Frontier, Pakistan	PK	PK03	40348	34.945	72.8164	6094009	20250514044500	https://aninews.in/news/national/general-news/if-someone-troubles-us-we-wont-spare-them-up-cm-yogi-adityanath-lashes-out-at-pakistan20250514094710/
1243694295	20250514	202505	2025	2025.3671											PAK	PAKISTAN	PAK								0	127	127	12	3	-5.0	2	1	2	-4.87444608567209	0								4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250514044500	https://dailytimes.com.pk/1300728/ceasefire-at-risk-if-india-doesnt-restore-water-treaty-dar/
1243694296	20250514	202505	2025	2025.3671											PAK	PAKISTANI	PAK								1	174	174	17	4	-5.0	2	1	2	-3.62694300518135	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250514044500	https://dailytimes.com.pk/1300730/india-orders-pakistani-diplomat-to-leave-country/
1243694297	20250514	202505	2025	2025.3671											PAKGOV	PAKISTAN	PAK					GOV			1	100	100	10	3	-5.0	2	1	2	-3.62694300518135	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	Pakistan	PK	PK		30	70	PK	20250514044500	https://dailytimes.com.pk/1300730/india-orders-pakistani-diplomat-to-leave-country/
1243694298	20250514	202505	2025	2025.3671											PAKGOV	PAKISTANI	PAK					GOV			1	100	100	10	3	-5.0	4	1	4	-3.62694300518135	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250514044500	https://dailytimes.com.pk/1300730/india-orders-pakistani-diplomat-to-leave-country/
1243694299	20250514	202505	2025	2025.3671											PAKGOV	PAKISTANI	PAK					GOV			1	174	174	17	4	-5.0	6	1	6	-3.62694300518135	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250514044500	https://dailytimes.com.pk/1300730/india-orders-pakistani-diplomat-to-leave-country/
1243694300	20250514	202505	2025	2025.3671											PSE	PALESTINE	PSE								0	013	013	01	1	0.4	2	1	2	-4.22832980972516	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	http://thechiefleader.com/stories/jewish-group-files-federal-charges-against-lawyers-union,54360
1243694301	20250514	202505	2025	2025.3671											PTY	POLITICIAN									0	014	014	01	1	0.0	10	1	10	-8.10344827586207	0								0								0								20250514044500	https://www.standardmedia.co.ke/coast/article/2001518949/police-investigate-land-conflict-that-left-mca-dozens-injured-in-taita
1243694302	20250514	202505	2025	2025.3671											REL	BISHOP									1	043	043	04	1	2.8	2	1	2	-1.22282608695652	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20250514044500	https://timesofindia.indiatimes.com/city/meerut/200-years-after-inception-north-indias-oldest-church-breaks-from-english-only-past-with-first-hindi-service/articleshow/121152260.cms
1243694303	20250514	202505	2025	2025.3671											RUS	RUSSIAN	RUS								0	030	030	03	1	4.0	2	1	2	-2.27848101265823	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250514044500	https://www.theguardian.com/world/2025/may/14/calls-for-russias-frozen-assets-held-in-belgium-to-be-used-in-rebuilding-ukraine
1243694304	20250514	202505	2025	2025.3671											RUS	RUSSIA	RUS								0	042	042	04	1	1.9	2	1	2	-2.47279920870426	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243694305	20250514	202505	2025	2025.3671											RUSGOV	RUSSIAN	RUS					GOV			0	030	030	03	1	4.0	6	1	6	-2.27848101265823	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250514044500	https://www.theguardian.com/world/2025/may/14/calls-for-russias-frozen-assets-held-in-belgium-to-be-used-in-rebuilding-ukraine
1243694306	20250514	202505	2025	2025.3671											THA	THAILAND	THA								1	051	051	05	1	3.4	2	1	2	2.19780219780219	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20250514044500	https://www.king5.com/article/money/business/thai-siam-reopening-brief-closure-washington-seattle/281-a9b89afa-be26-4c6c-bc6e-8d70460902a4
1243694307	20250514	202505	2025	2025.3671											TUR	TURKEY	TUR								0	190	190	19	4	-10.0	2	1	2	-1.05820105820105	0								4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	20250514044500	https://www.delawarepublic.org/education/2025-05-13/delawareans-settle-school-board-races-statewide
1243694308	20250514	202505	2025	2025.3671											TWN	TAIWAN	TWN								1	043	043	04	1	2.8	4	1	4	2.44941427050053	0								4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20250514044500	https://vietnamnews.vn/life-style/1717595/viet-nam-attracts-asian-tourists-due-to-proximity-culture.html
1243694309	20250514	202505	2025	2025.3671											UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	2	1	2	-7.12250712250712	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250514044500	https://www.hindustantimes.com/india-news/after-operation-sindoor-indian-army-launches-operation-keller-what-is-it-101747194822039.html
1243694310	20250514	202505	2025	2025.3671											UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	3	1	3	-7.12250712250712	0								4	Lashkar, Madhya Pradesh, India	IN	IN35	17734	26.1967	78.1514	-2102529	4	Lashkar, Madhya Pradesh, India	IN	IN35	17734	26.1967	78.1514	-2102529	20250514044500	https://www.hindustantimes.com/india-news/after-operation-sindoor-indian-army-launches-operation-keller-what-is-it-101747194822039.html
